sensor_id,timestamp,pm25,pm10,no2,o3
sensor_groningen_001,2024-01-03T17:00:00,26.62,46.53,19.71,41.03
sensor_groningen_001,2024-01-03T18:00:00,26.49,46.58,16.13,41.03
sensor_groningen_001,2024-01-03T19:00:00,24.1,42.68,20.37,41.03
sensor_groningen_001,2024-01-03T20:00:00,24.02,41.83,17.45,41.03
sensor_groningen_001,2024-01-03T21:00:00,22.3,39.33,20.18,41.03
sensor_groningen_001,2024-01-03T22:00:00,18.55,31.15,16.71,41.03
sensor_groningen_001,2024-01-03T23:00:00,17.5,28.59,17.76,41.03
sensor_groningen_001,2024-01-04T00:00:00,22.6,37.82,22.07,41.38
sensor_groningen_001,2024-01-04T01:00:00,20.22,36.64,12.17,41.38
sensor_groningen_001,2024-01-04T02:00:00,21.96,36.64,14.73,41.38
sensor_groningen_001,2024-01-04T03:00:00,15.0,24.95,11.32,41.38
sensor_groningen_001,2024-01-04T04:00:00,27.51,42.29,21.44,41.38
sensor_groningen_001,2024-01-04T05:00:00,15.69,26.27,13.32,41.38
sensor_groningen_001,2024-01-04T06:00:00,27.33,45.74,29.25,41.38
sensor_groningen_001,2024-01-04T07:00:00,19.68,34.15,9.43,41.38
sensor_groningen_001,2024-01-04T08:00:00,22.48,41.93,17.84,41.38
sensor_groningen_001,2024-01-04T09:00:00,27.96,46.47,28.69,41.38
sensor_groningen_001,2024-01-04T10:00:00,22.02,37.02,23.21,41.38
sensor_groningen_001,2024-01-04T11:00:00,21.9,40.44,11.06,41.38
sensor_groningen_001,2024-01-04T12:00:00,22.96,38.11,15.41,41.38
sensor_groningen_001,2024-01-04T13:00:00,23.82,42.67,24.97,41.38
sensor_groningen_001,2024-01-04T14:00:00,21.3,34.52,19.63,41.38
sensor_groningen_001,2024-01-04T15:00:00,23.62,39.33,16.91,41.38
sensor_groningen_001,2024-01-04T16:00:00,24.32,38.93,15.9,41.38
sensor_groningen_001,2024-01-04T17:00:00,25.35,45.94,24.45,41.38
sensor_groningen_001,2024-01-04T18:00:00,24.21,42.84,23.94,41.38
sensor_groningen_001,2024-01-04T19:00:00,21.85,40.4,14.63,41.38
sensor_groningen_001,2024-01-04T20:00:00,26.16,40.9,18.12,41.38
sensor_groningen_001,2024-01-04T21:00:00,21.92,38.97,14.58,41.38
sensor_groningen_001,2024-01-04T22:00:00,21.54,36.69,16.67,41.38
sensor_groningen_001,2024-01-04T23:00:00,22.7,40.44,24.39,41.38
sensor_groningen_001,2024-01-05T00:00:00,20.72,34.92,22.32,41.72
sensor_groningen_001,2024-01-05T01:00:00,20.17,36.56,19.98,41.72
sensor_groningen_001,2024-01-05T02:00:00,21.48,34.36,18.89,41.72
sensor_groningen_001,2024-01-05T03:00:00,23.5,37.16,19.8,41.72
sensor_groningen_001,2024-01-05T04:00:00,25.25,44.06,22.96,41.72
sensor_groningen_001,2024-01-05T05:00:00,23.56,38.9,22.99,41.72
sensor_groningen_001,2024-01-05T06:00:00,18.04,31.55,8.98,41.72
sensor_groningen_001,2024-01-05T07:00:00,19.09,34.43,12.24,41.72
sensor_groningen_001,2024-01-05T08:00:00,24.33,42.36,13.64,41.72
sensor_groningen_001,2024-01-05T09:00:00,24.69,41.96,14.53,41.72
sensor_groningen_001,2024-01-05T10:00:00,28.71,50.12,22.47,41.72
sensor_groningen_001,2024-01-05T11:00:00,21.98,37.96,21.26,41.72
sensor_groningen_001,2024-01-05T12:00:00,17.93,29.58,14.1,41.72
sensor_groningen_001,2024-01-05T13:00:00,19.77,30.3,15.65,41.72
sensor_groningen_001,2024-01-05T14:00:00,16.12,25.05,7.94,41.72
sensor_groningen_001,2024-01-05T15:00:00,23.54,40.79,28.48,41.72
sensor_groningen_001,2024-01-05T16:00:00,23.04,39.14,19.16,41.72
sensor_groningen_001,2024-01-05T17:00:00,20.96,39.18,16.71,41.72
sensor_groningen_001,2024-01-05T18:00:00,21.13,32.93,18.61,41.72
sensor_groningen_001,2024-01-05T19:00:00,21.87,38.26,22.98,41.72
sensor_groningen_001,2024-01-05T20:00:00,25.2,46.12,25.16,41.72
sensor_groningen_001,2024-01-05T21:00:00,19.88,34.12,18.94,41.72
sensor_groningen_001,2024-01-05T22:00:00,24.76,41.82,24.14,41.72
sensor_groningen_001,2024-01-05T23:00:00,18.37,32.2,15.77,41.72
sensor_groningen_001,2024-01-06T00:00:00,14.08,23.12,8.84,42.06
sensor_groningen_001,2024-01-06T01:00:00,14.31,22.78,8.8,42.06
sensor_groningen_001,2024-01-06T02:00:00,14.51,24.52,12.58,42.06
sensor_groningen_001,2024-01-06T03:00:00,16.51,28.82,15.4,42.06
sensor_groningen_001,2024-01-06T04:00:00,18.25,34.53,18.08,42.06
sensor_groningen_001,2024-01-06T05:00:00,14.82,24.93,15.0,42.06
sensor_groningen_001,2024-01-06T06:00:00,18.18,30.9,13.15,42.06
sensor_groningen_001,2024-01-06T07:00:00,17.97,29.96,20.32,42.06
sensor_groningen_001,2024-01-06T08:00:00,18.31,34.34,19.25,42.06
sensor_groningen_001,2024-01-06T09:00:00,15.63,27.76,12.85,42.06
sensor_groningen_001,2024-01-06T10:00:00,19.29,34.4,15.61,42.06
sensor_groningen_001,2024-01-06T11:00:00,16.5,29.25,14.39,42.06
sensor_groningen_001,2024-01-06T12:00:00,14.35,23.08,12.6,42.06
sensor_groningen_001,2024-01-06T13:00:00,14.16,24.51,14.84,42.06
sensor_groningen_001,2024-01-06T14:00:00,16.13,26.11,7.7,42.06
sensor_groningen_001,2024-01-06T15:00:00,16.34,26.8,13.85,42.06
sensor_groningen_001,2024-01-06T16:00:00,19.57,30.77,19.16,42.06
sensor_groningen_001,2024-01-06T17:00:00,18.91,32.31,17.5,42.06
sensor_groningen_001,2024-01-06T18:00:00,19.78,32.78,18.77,42.06
sensor_groningen_001,2024-01-06T19:00:00,16.53,29.23,11.94,42.06
sensor_groningen_001,2024-01-06T20:00:00,12.07,20.63,7.33,42.06
sensor_groningen_001,2024-01-06T21:00:00,19.29,30.15,19.52,42.06
sensor_groningen_001,2024-01-06T22:00:00,13.01,22.33,7.27,42.06
sensor_groningen_001,2024-01-06T23:00:00,16.65,28.98,16.26,42.06
sensor_groningen_001,2024-01-07T00:00:00,14.81,25.23,8.82,42.4
sensor_groningen_001,2024-01-07T01:00:00,15.04,27.03,10.28,42.4
sensor_groningen_001,2024-01-07T02:00:00,16.63,27.74,12.95,42.4
sensor_groningen_001,2024-01-07T03:00:00,14.04,23.94,7.62,42.4
sensor_groningen_001,2024-01-07T04:00:00,13.24,23.28,12.12,42.4
sensor_groningen_001,2024-01-07T05:00:00,14.91,24.32,12.27,42.4
sensor_groningen_001,2024-01-07T06:00:00,17.6,29.62,17.28,42.4
sensor_groningen_001,2024-01-07T07:00:00,18.01,31.01,16.69,42.4
sensor_groningen_001,2024-01-07T08:00:00,16.25,29.48,13.43,42.4
sensor_groningen_001,2024-01-07T09:00:00,14.04,25.23,11.68,42.4
sensor_groningen_001,2024-01-07T10:00:00,18.75,34.95,14.69,42.4
sensor_groningen_001,2024-01-07T11:00:00,16.28,30.65,10.75,42.4
sensor_groningen_001,2024-01-07T12:00:00,10.96,20.15,9.17,42.4
sensor_groningen_001,2024-01-07T13:00:00,15.68,26.09,13.22,42.4
sensor_groningen_001,2024-01-07T14:00:00,13.57,22.38,10.79,42.4
sensor_groningen_001,2024-01-07T15:00:00,14.12,24.18,10.73,42.4
sensor_groningen_001,2024-01-07T16:00:00,12.69,23.33,11.57,42.4
sensor_groningen_001,2024-01-07T17:00:00,17.6,-53.52646067896232,9.11,42.4
sensor_groningen_001,2024-01-07T18:00:00,18.74,32.77,17.08,42.4
sensor_groningen_001,2024-01-07T19:00:00,19.9,36.75,21.28,42.4
sensor_groningen_001,2024-01-07T20:00:00,15.67,25.61,11.33,42.4
sensor_groningen_001,2024-01-07T21:00:00,13.03,23.48,14.77,42.4
sensor_groningen_001,2024-01-07T22:00:00,15.99,29.3,15.42,42.4
sensor_groningen_001,2024-01-07T23:00:00,15.16,26.99,15.97,42.4
sensor_groningen_001,2024-01-08T00:00:00,17.49,27.18,11.39,42.75
sensor_groningen_001,2024-01-08T01:00:00,19.97,33.92,14.75,42.75
sensor_groningen_001,2024-01-08T02:00:00,20.86,34.81,17.66,42.75
sensor_groningen_001,2024-01-08T03:00:00,27.07,52.65,25.0,42.75
sensor_groningen_001,2024-01-08T04:00:00,28.67,46.75,28.73,42.75
sensor_groningen_001,2024-01-08T05:00:00,16.56,28.34,8.19,42.75
sensor_groningen_001,2024-01-08T06:00:00,23.44,37.08,19.21,42.75
sensor_groningen_001,2024-01-08T07:00:00,23.02,39.97,15.44,42.75
sensor_groningen_001,2024-01-08T08:00:00,30.97,57.16,30.91,42.75
sensor_groningen_001,2024-01-08T09:00:00,26.1,41.24,22.71,42.75
sensor_groningen_001,2024-01-08T10:00:00,21.04,35.68,22.34,42.75
sensor_groningen_001,2024-01-08T11:00:00,17.67,26.63,17.24,42.75
sensor_groningen_001,2024-01-08T12:00:00,21.49,33.96,15.37,42.75
sensor_groningen_001,2024-01-08T13:00:00,19.25,31.6,18.41,42.75
sensor_groningen_001,2024-01-08T14:00:00,20.25,33.46,13.89,42.75
sensor_groningen_001,2024-01-08T15:00:00,23.49,37.22,21.25,42.75
sensor_groningen_001,2024-01-08T16:00:00,25.65,44.25,23.74,42.75
sensor_groningen_001,2024-01-08T17:00:00,27.12,39.91,29.15,42.75
sensor_groningen_001,2024-01-08T18:00:00,32.29,54.8,26.2,42.75
sensor_groningen_001,2024-01-08T19:00:00,23.14,34.69,20.08,42.75
sensor_groningen_001,2024-01-08T20:00:00,19.59,35.08,11.15,42.75
sensor_groningen_001,2024-01-08T21:00:00,24.77,41.56,16.19,42.75
sensor_groningen_001,2024-01-08T22:00:00,18.06,29.95,16.7,42.75
sensor_groningen_001,2024-01-08T23:00:00,17.57,30.87,12.62,42.75
sensor_groningen_001,2024-01-09T00:00:00,19.61,31.19,14.48,43.09
sensor_groningen_001,2024-01-09T01:00:00,24.67,43.93,21.14,43.09
sensor_groningen_001,2024-01-09T02:00:00,19.36,35.28,14.25,43.09
sensor_groningen_001,2024-01-09T03:00:00,22.75,40.35,23.73,43.09
sensor_groningen_001,2024-01-09T04:00:00,15.86,29.53,13.9,43.09
sensor_groningen_001,2024-01-09T05:00:00,22.97,40.04,16.28,43.09
sensor_groningen_001,2024-01-09T06:00:00,29.03,47.66,28.38,43.09
sensor_groningen_001,2024-01-09T07:00:00,20.68,34.99,14.51,43.09
sensor_groningen_001,2024-01-09T08:00:00,23.82,45.84,11.14,43.09
sensor_groningen_001,2024-01-09T09:00:00,14.22,25.18,10.12,43.09
sensor_groningen_001,2024-01-09T10:00:00,27.03,45.9,24.82,43.09
sensor_groningen_001,2024-01-09T11:00:00,23.17,39.3,23.49,43.09
sensor_groningen_001,2024-01-09T12:00:00,18.76,33.3,15.67,43.09
sensor_groningen_001,2024-01-09T13:00:00,25.53,45.65,16.99,43.09
sensor_groningen_001,2024-01-09T14:00:00,22.14,41.91,9.62,43.09
sensor_groningen_001,2024-01-09T15:00:00,22.73,40.65,12.47,43.09
sensor_groningen_001,2024-01-09T16:00:00,17.3,31.73,18.02,43.09
sensor_groningen_001,2024-01-09T17:00:00,23.7,40.42,19.6,43.09
sensor_groningen_001,2024-01-09T18:00:00,31.2,56.58,30.81,43.09
sensor_groningen_001,2024-01-09T19:00:00,19.69,34.35,20.84,43.09
sensor_groningen_001,2024-01-09T20:00:00,25.23,43.25,18.56,43.09
sensor_groningen_001,2024-01-09T21:00:00,21.84,38.59,17.05,43.09
sensor_groningen_001,2024-01-09T22:00:00,23.28,39.55,18.9,43.09
sensor_groningen_001,2024-01-09T23:00:00,15.49,26.26,15.14,43.09
sensor_groningen_001,2024-01-10T00:00:00,26.75,48.89,14.35,43.43
sensor_groningen_001,2024-01-10T01:00:00,14.99,24.14,11.64,43.43
sensor_groningen_001,2024-01-10T02:00:00,19.74,33.52,14.2,43.43
sensor_groningen_001,2024-01-10T03:00:00,19.08,36.95,12.6,43.43
sensor_groningen_001,2024-01-10T04:00:00,21.63,34.52,13.53,43.43
sensor_groningen_001,2024-01-10T05:00:00,26.49,46.04,15.28,43.43
sensor_groningen_001,2024-01-10T06:00:00,27.3,44.06,18.43,43.43
sensor_groningen_001,2024-01-10T07:00:00,20.65,34.08,21.85,43.43
sensor_groningen_001,2024-01-10T08:00:00,21.09,35.59,18.04,43.43
sensor_groningen_001,2024-01-10T09:00:00,25.2,44.48,14.26,43.43
sensor_groningen_001,2024-01-10T10:00:00,25.49,41.82,17.64,43.43
sensor_groningen_001,2024-01-10T11:00:00,22.04,36.41,15.22,43.43
sensor_groningen_001,2024-01-10T12:00:00,17.95,32.51,14.89,43.43
sensor_groningen_001,2024-01-10T13:00:00,17.49,30.57,13.14,43.43
sensor_groningen_001,2024-01-10T14:00:00,20.94,36.16,22.21,43.43
sensor_groningen_001,2024-01-10T15:00:00,21.62,37.84,18.86,43.43
sensor_groningen_001,2024-01-10T16:00:00,23.29,40.29,15.34,43.43
sensor_groningen_001,2024-01-10T17:00:00,29.34,54.52,25.21,43.43
sensor_groningen_001,2024-01-10T18:00:00,30.53,50.07,30.04,43.43
sensor_groningen_001,2024-01-10T19:00:00,23.24,39.92,19.78,43.43
sensor_groningen_001,2024-01-10T20:00:00,24.7,38.64,17.25,43.43
sensor_groningen_001,2024-01-10T21:00:00,19.38,31.62,11.9,43.43
sensor_groningen_001,2024-01-10T22:00:00,22.13,34.31,19.6,43.43
sensor_groningen_001,2024-01-10T23:00:00,24.28,38.05,16.32,43.43
sensor_groningen_001,2024-01-11T00:00:00,23.44,38.23,18.05,43.76
sensor_groningen_001,2024-01-11T01:00:00,21.31,33.77,20.51,43.76
sensor_groningen_001,2024-01-11T02:00:00,23.17,36.78,17.84,43.76
sensor_groningen_001,2024-01-11T03:00:00,25.4,44.78,16.26,43.76
sensor_groningen_001,2024-01-11T04:00:00,19.69,34.61,17.85,43.76
sensor_groningen_001,2024-01-11T05:00:00,18.13,31.39,11.52,43.76
sensor_groningen_001,2024-01-11T06:00:00,20.19,34.47,16.89,43.76
sensor_groningen_001,2024-01-11T07:00:00,27.05,42.26,20.58,43.76
sensor_groningen_001,2024-01-11T08:00:00,21.8,35.69,19.82,43.76
sensor_groningen_001,2024-01-11T09:00:00,25.01,41.38,21.12,43.76
sensor_groningen_001,2024-01-11T10:00:00,23.8,38.61,12.24,43.76
sensor_groningen_001,2024-01-11T11:00:00,17.2,26.89,15.14,43.76
sensor_groningen_001,2024-01-11T12:00:00,21.81,32.32,17.36,43.76
sensor_groningen_001,2024-01-11T13:00:00,17.93,31.42,15.13,43.76
sensor_groningen_001,2024-01-11T14:00:00,23.0,37.62,20.2,43.76
sensor_groningen_001,2024-01-11T15:00:00,21.17,41.66,19.16,43.76
sensor_groningen_001,2024-01-11T16:00:00,22.36,35.23,16.06,43.76
sensor_groningen_001,2024-01-11T17:00:00,23.37,32.6,20.41,43.76
sensor_groningen_001,2024-01-11T18:00:00,22.34,35.82,25.1,43.76
sensor_groningen_001,2024-01-11T19:00:00,25.04,39.01,23.0,43.76
sensor_groningen_001,2024-01-11T20:00:00,23.56,42.69,21.68,43.76
sensor_groningen_001,2024-01-11T21:00:00,18.15,29.04,21.87,43.76
sensor_groningen_001,2024-01-11T22:00:00,25.59,45.64,21.42,43.76
sensor_groningen_001,2024-01-11T23:00:00,19.54,32.71,13.35,43.76
sensor_groningen_001,2024-01-12T00:00:00,23.78,39.02,18.36,44.1
sensor_groningen_001,2024-01-12T01:00:00,19.01,33.96,15.29,44.1
sensor_groningen_001,2024-01-12T02:00:00,25.72,42.84,14.24,44.1
sensor_groningen_001,2024-01-12T03:00:00,17.22,27.02,10.54,44.1
sensor_groningen_001,2024-01-12T04:00:00,18.07,28.17,14.83,44.1
sensor_groningen_001,2024-01-12T05:00:00,27.54,44.25,28.81,44.1
sensor_groningen_001,2024-01-12T06:00:00,23.47,40.41,18.56,44.1
sensor_groningen_001,2024-01-12T07:00:00,28.45,47.9,25.65,44.1
sensor_groningen_001,2024-01-12T08:00:00,27.63,50.68,17.49,44.1
sensor_groningen_001,2024-01-12T09:00:00,26.47,42.94,19.58,44.1
sensor_groningen_001,2024-01-12T10:00:00,21.08,36.25,16.05,44.1
sensor_groningen_001,2024-01-12T11:00:00,28.96,49.09,17.55,44.1
sensor_groningen_001,2024-01-12T12:00:00,24.27,39.26,19.56,44.1
sensor_groningen_001,2024-01-12T13:00:00,27.99,47.97,25.13,44.1
sensor_groningen_001,2024-01-12T14:00:00,22.21,38.48,12.8,44.1
sensor_groningen_001,2024-01-12T15:00:00,18.44,30.13,13.73,44.1
sensor_groningen_001,2024-01-12T16:00:00,21.44,35.42,14.28,44.1
sensor_groningen_001,2024-01-12T17:00:00,30.05,56.4,20.57,44.1
sensor_groningen_001,2024-01-12T18:00:00,31.59,54.14,26.87,44.1
sensor_groningen_001,2024-01-12T19:00:00,24.3,44.31,12.63,44.1
sensor_groningen_001,2024-01-12T20:00:00,20.89,35.9,15.42,44.1
sensor_groningen_001,2024-01-12T21:00:00,23.64,37.75,16.71,44.1
sensor_groningen_001,2024-01-12T22:00:00,20.13,30.6,9.87,44.1
sensor_groningen_001,2024-01-12T23:00:00,29.12,46.44,16.94,44.1
sensor_groningen_001,2024-01-13T00:00:00,16.75,31.29,8.92,44.44
sensor_groningen_001,2024-01-13T01:00:00,11.07,19.15,7.14,44.44
sensor_groningen_001,2024-01-13T02:00:00,13.92,28.01,7.61,44.44
sensor_groningen_001,2024-01-13T03:00:00,14.94,26.28,9.36,44.44
sensor_groningen_001,2024-01-13T04:00:00,11.37,19.13,11.82,44.44
sensor_groningen_001,2024-01-13T05:00:00,17.04,31.41,13.19,44.44
sensor_groningen_001,2024-01-13T06:00:00,17.67,30.43,17.29,44.44
sensor_groningen_001,2024-01-13T07:00:00,18.3,31.25,13.93,44.44
sensor_groningen_001,2024-01-13T08:00:00,18.1,33.52,17.18,44.44
sensor_groningen_001,2024-01-13T09:00:00,20.93,35.24,19.8,44.44
sensor_groningen_001,2024-01-13T10:00:00,15.83,26.11,14.93,44.44
sensor_groningen_001,2024-01-13T11:00:00,19.38,34.11,16.79,44.44
sensor_groningen_001,2024-01-13T12:00:00,11.63,21.03,7.31,44.44
sensor_groningen_001,2024-01-13T13:00:00,15.94,29.33,12.39,44.44
sensor_groningen_001,2024-01-13T14:00:00,14.22,23.64,13.03,44.44
sensor_groningen_001,2024-01-13T15:00:00,15.03,26.34,12.84,44.44
sensor_groningen_001,2024-01-13T16:00:00,16.91,28.82,15.77,44.44
sensor_groningen_001,2024-01-13T17:00:00,19.46,35.25,15.7,44.44
sensor_groningen_001,2024-01-13T18:00:00,17.28,27.62,13.92,44.44
sensor_groningen_001,2024-01-13T19:00:00,15.84,26.14,11.58,44.44
sensor_groningen_001,2024-01-13T20:00:00,14.67,22.66,14.54,44.44
sensor_groningen_001,2024-01-13T21:00:00,18.32,30.12,9.53,44.44
sensor_groningen_001,2024-01-13T22:00:00,16.3,26.55,13.59,44.44
sensor_groningen_001,2024-01-13T23:00:00,12.83,23.7,12.32,44.44
sensor_groningen_001,2024-01-14T00:00:00,15.82,28.95,15.32,44.77
sensor_groningen_001,2024-01-14T01:00:00,17.39,30.26,18.37,44.77
sensor_groningen_001,2024-01-14T02:00:00,14.43,24.28,12.93,44.77
sensor_groningen_001,2024-01-14T03:00:00,14.47,25.3,12.85,44.77
sensor_groningen_001,2024-01-14T04:00:00,12.15,21.1,9.21,44.77
sensor_groningen_001,2024-01-14T05:00:00,13.12,23.21,10.62,44.77
sensor_groningen_001,2024-01-14T06:00:00,15.38,26.72,12.74,44.77
sensor_groningen_001,2024-01-14T07:00:00,16.91,28.91,16.9,44.77
sensor_groningen_001,2024-01-14T08:00:00,22.86,33.47,16.65,44.77
sensor_groningen_001,2024-01-14T09:00:00,23.68,41.32,19.29,44.77
sensor_groningen_001,2024-01-14T10:00:00,15.29,23.81,12.76,44.77
sensor_groningen_001,2024-01-14T11:00:00,19.3,34.31,10.76,44.77
sensor_groningen_001,2024-01-14T12:00:00,17.29,29.54,14.61,44.77
sensor_groningen_001,2024-01-14T13:00:00,12.42,18.57,10.33,44.77
sensor_groningen_001,2024-01-14T14:00:00,13.77,23.99,10.49,44.77
sensor_groningen_001,2024-01-14T15:00:00,16.78,28.41,10.95,44.77
sensor_groningen_001,2024-01-14T16:00:00,14.73,22.44,8.19,44.77
sensor_groningen_001,2024-01-14T17:00:00,19.32,35.56,12.45,44.77
sensor_groningen_001,2024-01-14T18:00:00,13.19,24.35,11.46,44.77
sensor_groningen_001,2024-01-14T19:00:00,17.25,30.16,14.4,44.77
sensor_groningen_001,2024-01-14T20:00:00,15.95,24.51,13.63,44.77
sensor_groningen_001,2024-01-14T21:00:00,17.76,27.6,15.91,44.77
sensor_groningen_001,2024-01-14T22:00:00,14.88,24.79,15.64,44.77
sensor_groningen_001,2024-01-14T23:00:00,11.7,19.84,5.32,44.77
sensor_groningen_001,2024-01-15T00:00:00,20.6,33.64,17.35,45.11
sensor_groningen_001,2024-01-15T01:00:00,25.86,42.36,22.72,45.11
sensor_groningen_001,2024-01-15T02:00:00,22.06,36.67,17.55,45.11
sensor_groningen_001,2024-01-15T03:00:00,22.88,43.3,23.76,45.11
sensor_groningen_001,2024-01-15T04:00:00,23.93,41.18,13.39,45.11
sensor_groningen_001,2024-01-15T05:00:00,24.48,40.07,20.31,45.11
sensor_groningen_001,2024-01-15T06:00:00,20.76,37.23,19.77,45.11
sensor_groningen_001,2024-01-15T07:00:00,25.44,44.45,17.61,45.11
sensor_groningen_001,2024-01-15T08:00:00,26.23,42.0,23.12,45.11
sensor_groningen_001,2024-01-15T09:00:00,25.29,38.71,26.73,45.11
sensor_groningen_001,2024-01-15T10:00:00,22.6,37.8,25.05,45.11
sensor_groningen_001,2024-01-15T11:00:00,25.21,45.42,14.65,45.11
sensor_groningen_001,2024-01-15T12:00:00,24.8,40.93,20.2,45.11
sensor_groningen_001,2024-01-15T13:00:00,15.73,26.42,17.09,45.11
sensor_groningen_001,2024-01-15T14:00:00,16.21,25.46,8.39,45.11
sensor_groningen_001,2024-01-15T15:00:00,22.41,37.3,22.36,45.11
sensor_groningen_001,2024-01-15T16:00:00,20.09,31.94,24.49,45.11
sensor_groningen_001,2024-01-15T17:00:00,22.43,39.65,19.35,45.11
sensor_groningen_001,2024-01-15T18:00:00,28.85,48.97,5.16,45.11
sensor_groningen_001,2024-01-15T19:00:00,31.11,53.91,25.17,45.11
sensor_groningen_001,2024-01-15T20:00:00,23.33,31.74,17.31,45.11
sensor_groningen_001,2024-01-15T21:00:00,24.42,40.56,24.87,45.11
sensor_groningen_001,2024-01-15T22:00:00,17.04,29.18,15.28,45.11
sensor_groningen_001,2024-01-15T23:00:00,18.0,28.25,11.86,45.11
sensor_groningen_001,2024-01-16T00:00:00,18.09,26.33,15.33,45.44
sensor_groningen_001,2024-01-16T01:00:00,16.09,27.5,12.85,45.44
sensor_groningen_001,2024-01-16T02:00:00,22.29,37.6,19.56,45.44
sensor_groningen_001,2024-01-16T03:00:00,22.11,32.92,18.25,45.44
sensor_groningen_001,2024-01-16T04:00:00,20.74,29.62,11.34,45.44
sensor_groningen_001,2024-01-16T05:00:00,19.07,31.52,11.28,45.44
sensor_groningen_001,2024-01-16T06:00:00,26.82,46.07,15.77,45.44
sensor_groningen_001,2024-01-16T07:00:00,27.93,49.23,29.46,45.44
sensor_groningen_001,2024-01-16T08:00:00,22.01,35.18,18.42,45.44
sensor_groningen_001,2024-01-16T09:00:00,19.66,32.85,15.33,45.44
sensor_groningen_001,2024-01-16T10:00:00,22.36,44.22,18.06,45.44
sensor_groningen_001,2024-01-16T11:00:00,21.81,34.47,18.35,45.44
sensor_groningen_001,2024-01-16T12:00:00,23.48,40.13,23.91,45.44
sensor_groningen_001,2024-01-16T13:00:00,20.77,35.88,16.47,45.44
sensor_groningen_001,2024-01-16T14:00:00,25.23,43.49,22.5,45.44
sensor_groningen_001,2024-01-16T15:00:00,24.02,40.08,14.51,45.44
sensor_groningen_001,2024-01-16T16:00:00,19.18,30.77,12.85,45.44
sensor_groningen_001,2024-01-16T17:00:00,19.15,34.38,20.53,45.44
sensor_groningen_001,2024-01-16T18:00:00,25.01,35.55,26.95,45.44
sensor_groningen_001,2024-01-16T19:00:00,28.9,42.6,19.38,45.44
sensor_groningen_001,2024-01-16T20:00:00,25.0,40.67,16.77,45.44
sensor_groningen_001,2024-01-16T21:00:00,19.75,32.17,11.18,45.44
sensor_groningen_001,2024-01-16T22:00:00,22.14,36.03,15.23,45.44
sensor_groningen_001,2024-01-16T23:00:00,21.09,36.13,17.25,45.44
sensor_groningen_001,2024-01-17T00:00:00,22.46,36.35,15.43,45.77
sensor_groningen_001,2024-01-17T01:00:00,22.35,38.81,23.49,45.77
sensor_groningen_001,2024-01-17T02:00:00,17.64,29.9,19.78,45.77
sensor_groningen_001,2024-01-17T03:00:00,20.68,36.28,13.45,45.77
sensor_groningen_001,2024-01-17T04:00:00,20.7,36.72,21.15,45.77
sensor_groningen_001,2024-01-17T05:00:00,29.38,51.79,26.95,45.77
sensor_groningen_001,2024-01-17T06:00:00,23.67,38.72,15.92,45.77
sensor_groningen_001,2024-01-17T07:00:00,19.81,30.35,17.4,45.77
sensor_groningen_001,2024-01-17T08:00:00,23.72,39.1,20.97,45.77
sensor_groningen_001,2024-01-17T09:00:00,17.51,33.22,10.51,45.77
sensor_groningen_001,2024-01-17T10:00:00,28.26,49.22,21.24,45.77
sensor_groningen_001,2024-01-17T11:00:00,24.89,45.25,18.52,45.77
sensor_groningen_001,2024-01-17T12:00:00,26.13,47.55,20.67,45.77
sensor_groningen_001,2024-01-17T13:00:00,15.06,26.51,11.45,45.77
sensor_groningen_001,2024-01-17T14:00:00,20.29,36.35,19.87,45.77
sensor_groningen_001,2024-01-17T15:00:00,16.4,27.68,13.26,45.77
sensor_groningen_001,2024-01-17T16:00:00,26.93,46.63,25.28,45.77
sensor_groningen_001,2024-01-17T17:00:00,22.39,35.71,17.77,45.77
sensor_groningen_001,2024-01-17T18:00:00,21.59,33.96,18.0,45.77
sensor_groningen_001,2024-01-17T19:00:00,22.73,39.36,14.27,45.77
sensor_groningen_001,2024-01-17T20:00:00,31.02,54.17,27.72,45.77
sensor_groningen_001,2024-01-17T21:00:00,22.83,41.14,21.85,45.77
sensor_groningen_001,2024-01-17T22:00:00,18.47,34.4,19.21,45.77
sensor_groningen_001,2024-01-17T23:00:00,18.68,36.04,11.81,45.77
sensor_groningen_001,2024-01-18T00:00:00,21.7,33.95,10.58,46.1
sensor_groningen_001,2024-01-18T01:00:00,22.63,41.44,15.26,46.1
sensor_groningen_001,2024-01-18T02:00:00,22.36,40.9,20.7,46.1
sensor_groningen_001,2024-01-18T03:00:00,25.17,42.67,24.7,46.1
sensor_groningen_001,2024-01-18T04:00:00,16.17,27.1,16.02,46.1
sensor_groningen_001,2024-01-18T05:00:00,22.28,39.64,16.04,46.1
sensor_groningen_001,2024-01-18T06:00:00,25.55,44.3,12.6,46.1
sensor_groningen_001,2024-01-18T07:00:00,28.61,52.41,22.54,46.1
sensor_groningen_001,2024-01-18T08:00:00,23.6,40.97,24.72,46.1
sensor_groningen_001,2024-01-18T09:00:00,23.94,41.78,19.63,46.1
sensor_groningen_001,2024-01-18T10:00:00,21.27,38.73,18.95,46.1
sensor_groningen_001,2024-01-18T11:00:00,26.14,44.23,10.92,46.1
sensor_groningen_001,2024-01-18T12:00:00,16.24,24.8,11.43,46.1
